seed,strategy,N,k0,all_cleared,qualified_run,time_per_source_s,recovery_ray_m,supplement_count,b1plus_updates,b1plus_empty,chosen_template,movement_per_source_m,wall_s,case_sha256,action_log_sha256,movement_m,measurements,switches,clear_attempts,clear_successes,clear_failures,transport_retries,virtual_time_s
52001116,O,16,8,True,True,227.6940443125,69.99999999999991,9,57,0,6,930.3452214565355,1.0179261999999198,1f660fe731d02d195fc5c87f02183d76b65fe72cbc935728e9474f54960eec4d,49b53473edf71eb8cc69a5853686421821f4ac73a5d76bd4c83a770b802f6967,14885.523543304567,99,85,18,16,2,0,3643.104709
52001115,E11,15,7,True,True,241.8859684,34.99999999999994,4,0,0,6,950.4298421446287,3.45617500000003,910e0ce2150ed0ee413141e4c10f09746eeda24dc52478fed33aebeaf902acd2,704452123f8b846f3798d92f3e31266d7b22dfa5db58dc4afe0a6033af344a86,14256.44763216943,118,109,16,15,1,0,3628.289526
52001115,M,15,7,True,True,225.3622508,35.00000000000005,3,63,0,6,868.1445872482881,1.5204281999999694,910e0ce2150ed0ee413141e4c10f09746eeda24dc52478fed33aebeaf902acd2,2f6318e95686daa73adb1c5015259e16b79ba72284ee9dd776cdea7fc42cec2c,13022.168808724322,118,108,16,15,1,0,3380.433762
52001115,O,15,7,True,True,213.29072086666665,0.0,6,67,0,6,801.1202709121992,1.4775697000000036,910e0ce2150ed0ee413141e4c10f09746eeda24dc52478fed33aebeaf902acd2,7e0f3cc57df3c160d256f2b372f82cbde54165f1cea0cfab30709e17398b2525,12016.804063682988,122,111,15,15,0,0,3199.360813
52001117,E11,10,4,True,True,322.53508619999997,0.0,3,0,0,6,1230.1754311670252,0.9798615999998219,7526bdb37a7164f9aeb6073276ba8edecd27528d6efde8290a874610f84fb416,91cd268af6dd6d108385a094f1de95df714020df569a4370cd138746b76d2e69,12301.754311670253,120,115,10,10,0,0,3225.350862
52001117,M,10,4,True,True,300.329247,69.99999999999999,5,42,0,6,1080.6462349570588,0.9601602000000184,7526bdb37a7164f9aeb6073276ba8edecd27528d6efde8290a874610f84fb416,c5564e54362c32c0beaeb0b3526304fd7a525743dc849db41a5d25af75bbb599,10806.462349570587,133,121,12,10,2,0,3003.29247
52001117,O,10,4,True,True,322.9517524,69.99999999999999,5,39,0,6,1185.7587618011707,0.7961599999998725,7526bdb37a7164f9aeb6073276ba8edecd27528d6efde8290a874610f84fb416,789e6ffc04e601b67d1d422e41e9c2f26ecdeb7fc3935532f8f0bf921c045393,11857.587618011707,136,122,12,10,2,0,3229.517524
52001118,E11,11,5,True,True,305.6871320909091,0.0,4,0,0,6,1187.5265695699081,1.4419130999999652,c358c020592bb880437a68eab148472616856edee0d779a32d37f257284e070a,fa2cb3da00419709ef314b84fd6a0f366f2b7ddcf108bd3c988c66b412bdaeb2,13062.792265268989,117,110,11,11,0,0,3362.558453
52001118,M,11,5,True,True,286.182577,0.0,5,39,0,6,1084.5492484974532,0.7954570000001695,c358c020592bb880437a68eab148472616856edee0d779a32d37f257284e070a,d6b514f5e1994b0fe788debfe4ebebac3f832548ae23483cc9436adc449a48a7,11930.041733471986,119,112,11,11,0,0,3148.008347
52001118,O,11,5,True,True,289.33022427272726,69.99999999999994,7,45,0,6,1067.5602121525237,0.8505350999998882,c358c020592bb880437a68eab148472616856edee0d779a32d37f257284e070a,6e218b92ca7588a57b1850413907b33c46c83b45f603406d51416caeec75c65c,11743.162333677761,130,123,13,11,2,0,3182.632467
52001119,E11,12,7,True,True,253.99446775,35.00000000000007,4,0,0,6,982.889005303292,2.2979426000001695,f9e20cd10cd77ec94f7998430267ee9ec9adc634fbc5bdc716330dac41caf0f2,4a314e7fe9441305752bb85da0924fcaa065b3cbd1517041b1bba8b3e6cd3f92,11794.668063639505,106,96,13,12,1,0,3047.933613
52001119,M,12,7,True,True,226.17872125,0.0,5,45,0,6,825.476939658065,0.8073911999999837,f9e20cd10cd77ec94f7998430267ee9ec9adc634fbc5bdc716330dac41caf0f2,e9774a3b2fc66251275c9625b4795dd02b751dbbcb231b32c3f833ac4393842c,9905.72327589678,114,103,12,12,0,0,2714.144655
52001119,O,12,7,True,True,227.9015550833333,0.0,6,41,0,6,843.674442043352,0.6320760000000973,f9e20cd10cd77ec94f7998430267ee9ec9adc634fbc5bdc716330dac41caf0f2,633d5b157bb2d8c2287654c8f72563c1c27c6f2879ae1546a2fccd325dce4d70,10124.093304520224,110,100,12,12,0,0,2734.818661
