seed,strategy,N,k0,activity_group,chosen_template,qualified_pair,delta_time_per_source_s,delta_total_s,baseline_clear_failures,candidate_clear_failures,movement_gain_m,hindsight_gap_m,regret_capture_ratio,delta_movement_m,delta_measurements,delta_switches,delta_clear_attempts,delta_clear_failures,delta_movement_s,delta_measurement_s,delta_switch_s,delta_clear_success_s,delta_clear_failure_s
52001205,O,14,9,10+,6,True,-15.07312650000003,-211.02377100000012,3,2,1055.118854614062,798.8707981000425,1.3207628281362334,-1055.118854614062,0,3,-1,-1,-211.02377092281313,0.0,3.0,0.0,-3.0
52001205,P,14,9,10+,6,True,2.3780991428571383,33.29338800000005,3,2,-1426.4669384345398,798.8707981000425,-1.7856040574109249,1426.4669384345398,-43,-34,-1,-1,285.2933876869083,-215.0,-34.0,0.0,-3.0
52001207,O,16,7,10+,6,True,-2.1876513125000088,-35.00242100000014,1,3,-684.9878949070735,2354.1949483527515,-0.2909648138470286,684.9878949070735,-29,-33,2,2,136.99757898141524,-145.0,-33.0,0.0,6.0
52001207,P,16,7,10+,6,True,-1.0222736249999969,-16.35637799999995,1,2,-1178.218108428784,2354.1949483527515,-0.5004760159107436,1178.218108428784,-43,-40,1,1,235.6436216857578,-215.0,-40.0,0.0,3.0
52001208,O,10,6,10+,6,True,-45.198703400000056,-451.9870340000002,0,0,2184.935169680035,1957.1696752267653,1.116374935365213,-2184.935169680035,-2,-5,0,0,-436.9870339360075,-10.0,-5.0,0.0,0.0
52001208,P,10,6,10+,6,True,-4.806549000000018,-48.065489999999954,0,0,-169.67255326884697,1957.1696752267653,-0.08669281739672778,169.67255326884697,-15,-7,0,0,33.93451065376985,-75.0,-7.0,0.0,0.0
52001206,O,15,8,10+,6,True,-31.020589399999977,-465.30884100000003,2,2,2411.544206550456,3699.124641716471,0.6519229385662033,-2411.544206550456,2,7,0,0,-482.30884131009225,10.0,7.0,0.0,0.0
52001206,P,15,8,10+,6,True,-27.335813933333327,-410.0372090000001,2,3,1510.186046057659,3699.124641716471,0.40825497714424164,-1510.186046057659,-20,-11,1,1,-302.0372092115331,-100.0,-11.0,0.0,3.0
52001209,O,11,4,10+,6,True,0.25169827272731027,2.768681000000015,2,0,336.15659696592957,1994.0866248902657,0.1685767271943004,-336.15659696592957,13,11,-2,-2,-67.231319393185,65.0,11.0,0.0,-6.0
52001209,P,11,4,10+,6,True,-10.598065545454517,-116.57872099999986,2,1,527.8936059351581,1994.0866248902657,0.2647295254609152,-527.8936059351581,-1,-3,-1,-1,-105.57872118703153,-5.0,-3.0,0.0,-3.0
52001211,O,13,8,10+,6,True,-7.57990953846155,-98.5388240000002,1,1,177.69412007223764,1557.8573733332414,0.11406315052580046,-177.69412007223764,-10,-13,0,0,-35.53882401444662,-50.0,-13.0,0.0,0.0
52001211,P,13,8,10+,6,True,-15.1149140769231,-196.4938830000001,1,1,-102.53058297424832,1557.8573733332414,-0.06581512834828429,102.53058297424832,-37,-32,0,0,20.506116594850482,-185.0,-32.0,0.0,0.0
52001210,O,12,6,10+,6,True,-12.547448583333335,-150.56938300000002,2,1,972.8469135303931,1583.2687038506847,0.6144547107918711,-972.8469135303931,7,12,-1,-1,-194.56938270607725,35.0,12.0,0.0,-3.0
52001210,P,12,6,10+,6,True,-20.65181849999999,-247.82182199999988,2,2,969.1091098623365,1583.2687038506847,0.6120938963205398,-969.1091098623365,-11,1,0,0,-193.8218219724672,-55.0,1.0,0.0,0.0
52001212,O,14,9,10+,6,True,-37.57323435714284,-526.0252809999997,2,0,2395.1264081275604,2853.8708121584423,0.839255371309564,-2395.1264081275604,-7,-6,-2,-2,-479.02528162551243,-35.0,-6.0,0.0,-6.0
52001212,P,14,9,10+,6,True,-27.361205428571424,-383.0568760000001,2,0,1115.2843844819981,2853.8708121584423,0.39079708153940057,-1115.2843844819981,-27,-19,-2,-2,-223.0568768963999,-135.0,-19.0,0.0,-6.0
52001215,O,10,5,10+,6,True,-22.472387200000014,-224.72387200000003,2,1,1053.6193604007785,2207.5242425913148,0.47728552197641166,-1053.6193604007785,-2,-1,-1,-1,-210.72387208015607,-10.0,-1.0,0.0,-3.0
52001215,P,10,5,10+,6,True,-27.028560500000026,-270.28560500000003,2,1,856.428023355731,2207.5242425913148,0.38795860395644316,-856.428023355731,-17,-11,-1,-1,-171.28560467114585,-85.0,-11.0,0.0,-3.0
52001213,O,15,7,10+,6,True,-8.895596133333356,-133.43394200000012,3,3,632.1697084709776,2072.150164441149,0.30507910059764964,-632.1697084709776,0,-7,0,0,-126.43394169419616,0.0,-7.0,0.0,0.0
