seed,strategy,N,k0,all_cleared,qualified_run,time_per_source_s,recovery_ray_m,supplement_count,b1plus_updates,b1plus_empty,chosen_template,movement_per_source_m,wall_s,case_sha256,action_log_sha256,movement_m,measurements,switches,clear_attempts,clear_successes,clear_failures,transport_retries,virtual_time_s
52000013,E11,12,3,True,True,317.10736249999997,0.0,7,0,0,6,1245.953479171712,1.4726949999985663,2e8b7e9266a00248cf7e0f235b62a8837347b92985822337bd1f58502df11c22,c57b869d73d75335326693c58f60f8a2d13f99c92416ddbc6b4e24c4b2e8abd8,14951.441750060543,128,115,12,12,0,0,3805.28835
52000013,A,12,3,True,True,274.5437606666667,0.0,11,46,0,6,1023.5521366154243,0.8423394999990705,2e8b7e9266a00248cf7e0f235b62a8837347b92985822337bd1f58502df11c22,a77008d20509ef832e0b2e86a166c2381fe44f6162243a603b9e7ebe6bd3d487,12282.62563938509,131,123,12,12,0,0,3294.525128
52000014,E11,13,4,True,True,256.5036751538462,35.00000000000007,6,0,0,6,1001.3645295049312,1.3136401000010665,19183d3933a1130ad50ae58b3e5d5e1d50d78c56bb8b5ec2d5a01a3095d6aff0,62f5b06d6af3d54ac2317965e6e920b5800f2682ddfb3096cfac7fdb5fda8078,13017.738883564105,112,103,14,13,1,0,3334.547777
52000014,A,13,4,True,True,255.84100292307693,0.0,10,49,0,6,974.5896300947388,0.6666187999999238,19183d3933a1130ad50ae58b3e5d5e1d50d78c56bb8b5ec2d5a01a3095d6aff0,161f3c09a57fbb0741d15a0791b70661f57e2ffadf05afb84b87eec325e3406c,12669.665191231605,123,112,13,13,0,0,3325.933038
52000018,E11,10,2,True,True,293.897091,35.000000000000085,4,0,0,6,1086.4854548932965,0.9555655999993178,3193dba3f1a5e67c10a4060adc3f402518a19d1d56d5b87d386dd312a85555c3,a5accbedbd4d1b04ea45ac666c35aae323bd04391006e591c4dda2476230eb3c,10864.854548932964,120,113,11,10,1,0,2938.97091
52000018,A,10,2,True,True,330.5870586,0.0,10,40,0,6,1249.4352930685454,0.6024940999996033,3193dba3f1a5e67c10a4060adc3f402518a19d1d56d5b87d386dd312a85555c3,17c7b2ec21f03a14d194b9f1ae32c66c27a16ea62b0b91a80eda7231861319cb,12494.352930685454,128,117,10,10,0,0,3305.870586
52000015,E11,14,4,True,True,299.9028812142857,34.99999999999992,8,0,0,6,1231.657263202105,2.4231365000014193,7fb73023ea0c1aae09d8a39950deb4806b241f5ebe77b904a54c0d069a2b27c0,790aa8a85da13f2b9df6a6f509633950d8a73c8f26ede3782823854a1f43c3a7,17243.20168482947,115,102,15,14,1,0,4198.640337
52000015,A,14,4,True,True,270.8242947142857,0.0,12,53,0,6,1071.2643307498597,0.8480574000004708,7fb73023ea0c1aae09d8a39950deb4806b241f5ebe77b904a54c0d069a2b27c0,07887edc334dd2caf8ba01f393462f140c3ead1834fc9dcf59caa005eff8c3c0,14997.700630498037,123,107,14,14,0,0,3791.540126
52000016,E11,15,8,True,True,271.74393606666666,0.0,6,0,0,6,1113.3863471263876,2.417540500000541,459cdebc1fa9ea859426a942231c8a41e4bb2f7794651520d5bd1c4c2503ca81,92816b61a85d548ec4a221a2c4700a3125f1204dd8c8fa663d5ca75891b0080a,16700.795206895815,111,106,15,15,0,0,4076.159041
52000016,A,15,8,True,True,239.54744833333334,0.0,13,59,0,6,933.7372417379434,0.9149679000001925,459cdebc1fa9ea859426a942231c8a41e4bb2f7794651520d5bd1c4c2503ca81,46c3b060f3eba24cbe9916d8c28c19bade55095bc77a7a01ec43151314d0299f,14006.05862606915,121,112,15,15,0,0,3593.211725
52000019,E11,11,3,True,True,310.43583136363634,0.0,5,0,0,6,1207.633702171881,0.7557961999991676,c439518e4b52753ec0ae72a272588e47d70fd1a49255cacd0d6b20f0426bc3cc,820856bd63245e887b3f27790fc7824cddffca4a27e15c63f5725d5be8faa633,13283.97072389069,119,108,11,11,0,0,3414.794145
52000019,A,11,3,True,True,302.6458687272727,0.0,11,38,0,6,1153.6838888907416,0.557145999999193,c439518e4b52753ec0ae72a272588e47d70fd1a49255cacd0d6b20f0426bc3cc,acdd9497748749ffe45fc2b1c2d400b7392085c8fd76f64c674dc990b81212f8,12690.522777798158,125,111,11,11,0,0,3329.104556
52000017,E11,16,10,True,True,235.633838625,0.0,5,0,0,6,978.4816932094545,3.916882000001351,cefbc69d8bd41034e5eaae8bb635e863b79f16d68ef42d297b816e2dc208bb9c,cd305a0e33cf6af34bc13fd0df516c034b29cf00b04cc0afec8a2183898459df,15655.707091351273,94,89,16,16,0,0,3770.141418
52000017,A,16,10,True,True,212.2296811875,0.0,8,71,0,6,822.3984058714868,0.9461034999985714,cefbc69d8bd41034e5eaae8bb635e863b79f16d68ef42d297b816e2dc208bb9c,2c8de218abc48b2888f7aca85c00b81754e8292358e977e1b71b1aa9cf6df745,13158.37449394379,116,104,16,16,0,0,3395.674899
