seed,strategy,N,k0,all_cleared,qualified_run,time_per_source_s,recovery_ray_m,supplement_count,b1plus_updates,b1plus_empty,chosen_template,movement_per_source_m,wall_s,case_sha256,action_log_sha256,movement_m,measurements,switches,clear_attempts,clear_successes,clear_failures,transport_retries,virtual_time_s
52001411,E11,10,6,True,True,301.8107461,35.00000000000001,4,0,0,6,1170.0537305961966,2.2759446000000025,cd5b85d91a9a3d5a430188bbf09a2fe97769547130ecbbc11c4f7955961afe3a,8b75e1fcfd9b44a83adc1f3e504239ee514e90c2010ad5fd8d9e1f6e98c6ecee,11700.537305961967,105,100,11,10,1,0,3018.107461
52001411,O,10,6,True,True,288.9716034,35.0,7,38,0,6,1049.3580170394516,0.664408000000094,cd5b85d91a9a3d5a430188bbf09a2fe97769547130ecbbc11c4f7955961afe3a,349dcebe8c39cc282cee57998631f9849492002880103ab6835520d2eb926bff,10493.580170394516,124,118,11,10,1,0,2889.716034
52001411,R,10,6,True,True,289.1114462,34.99999999999997,4,34,0,6,1062.5572310636026,0.5238286000001153,cd5b85d91a9a3d5a430188bbf09a2fe97769547130ecbbc11c4f7955961afe3a,db61226954cf6f1d92745ae3c259d9fdf30b81ec70e4776839a94f4b6d004947,10625.572310636026,120,113,11,10,1,0,2891.114462
52001409,E11,15,7,True,True,213.96354766666667,70.0,3,0,0,6,805.8177382425691,2.6572889999999916,1b3c8120800c9b32cb5f700b868b23e84f964fd1e62b0a627c7c3cb25e28b31f,a58767117ab57ccb53f8957605564c584b0ab79c0630f87f9e8db5a80e276643,12087.266073638537,121,106,17,15,2,0,3209.453215
52001409,O,15,7,True,True,225.69437019999998,210.00000000000014,4,67,0,6,857.138517707672,1.1921062000001257,1b3c8120800c9b32cb5f700b868b23e84f964fd1e62b0a627c7c3cb25e28b31f,771b3aeb7137f7375f1a42f515c3300a61e7ab3f2ec152b3d864b34a372831d8,12857.07776561508,123,106,21,15,6,0,3385.415553
52001409,R,15,7,True,True,210.2335174,34.999999999999986,1,62,0,6,793.1675870058876,1.1552005999999437,1b3c8120800c9b32cb5f700b868b23e84f964fd1e62b0a627c7c3cb25e28b31f,cace47e98d4fb48802bcd34c2e8aac3b9c88b3cbd295e4e78e4e6ea651ff62e1,11897.513805088314,118,106,16,15,1,0,3153.502761
52001410,E11,16,8,True,True,208.887965625,70.00000000000009,4,0,0,6,833.1898281378257,3.313344299999926,01ffd82469e8de250c612720e31b9f1dfde20abd4f0ae15936b0254bf34b6628,d08e9032c52701f0f37f2194e00c25b393f56d824f9e01210e5f8ce02ea2600f,13331.03725020521,100,90,18,16,2,0,3342.20745
52001410,O,16,8,True,True,215.8300273125,34.99999999999992,8,64,0,6,844.4626364181329,1.1326974000000973,01ffd82469e8de250c612720e31b9f1dfde20abd4f0ae15936b0254bf34b6628,bff21e9044ff623237d3a9f8c08ee686af7997d89b7eb6949b5331501aa50012,13511.402182690126,114,98,17,16,1,0,3453.280437
52001410,R,16,8,True,True,200.4902903125,139.99999999999991,1,61,0,6,769.326451650794,1.100218199999972,01ffd82469e8de250c612720e31b9f1dfde20abd4f0ae15936b0254bf34b6628,537742d661f1ed6a8d69eb50fbfffc24a0aa3cd0ce1b7f3446130e6ba99cd012,12309.223226412703,111,99,20,16,4,0,3207.844645
52001412,E11,11,6,True,True,311.7280049090909,69.99999999999993,6,0,0,6,1213.6400246011694,2.4188288999998804,7f5a6b353af8b4e7f2f0c4a1911285eaa794ac22a4396ed2b924bb24be446f8c,556aaa05efe7c2d9a0e791d8867b3c5f286ba70778fb70d34a63173a387c5765,13350.040270612864,119,103,13,11,2,0,3429.008054
52001412,O,11,6,True,True,272.65754127272726,0.0,8,38,0,6,1028.2877063938204,0.6123360999999932,7f5a6b353af8b4e7f2f0c4a1911285eaa794ac22a4396ed2b924bb24be446f8c,23d7b7f7dc8f64c5eab6cb0827669510cafe73fee3789addccfb228321daa572,11311.164770332025,115,107,11,11,0,0,2999.232954
52001412,R,11,6,True,True,259.10314636363637,0.0,1,37,0,6,955.5157317176191,0.6500506999998379,7f5a6b353af8b4e7f2f0c4a1911285eaa794ac22a4396ed2b924bb24be446f8c,5516d07c974377e0c5e4c612dd50193eadc1dae36e7bec784b418da8266d2e19,10510.67304889381,117,108,11,11,0,0,2850.13461
52001413,E11,12,8,True,True,285.73896841666664,34.999999999999986,5,0,0,6,1126.1948422338646,3.401104900000064,1c49a13fa0081d5e8fcb2b5f0271fb6ce691b804c80f01067dd22c2395919280,8fb7ad5ffc8dac65bd2479baa44daf1e095672e428b9d23b3dc77e69f0bc525a,13514.338106806375,112,103,13,12,1,0,3428.867621
52001413,O,12,8,True,True,248.05694558333334,34.99999999999993,7,45,0,6,934.451394779359,0.7235994000000119,1c49a13fa0081d5e8fcb2b5f0271fb6ce691b804c80f01067dd22c2395919280,d095afae81ccb931f7fcf9be9c9cb62b4ed6f9386c247ad74f23c9a1a1c90a3b,11213.416737352309,113,106,13,12,1,0,2976.683347
52001413,R,12,8,True,True,246.09863316666667,34.99999999999997,3,43,0,6,929.6598326763179,0.6699092000001201,1c49a13fa0081d5e8fcb2b5f0271fb6ce691b804c80f01067dd22c2395919280,37b6dd510331f23db73c68b0efa68af378612c537e6a1d527524ed4e86eb961e,11155.917992115816,111,104,13,12,1,0,2953.183598
52001415,E11,14,9,True,True,271.08368114285713,0.0,8,0,0,6,1091.1326913656862,2.512615900000128,64846273825a0327b4a6ea9d77a6070490ad5ec69d4832650264ccb7deafcb10,af0104444221d874f93d6068aafdada7e62b68892cfb9930a445733f0c77e867,15275.857679119608,114,100,14,14,0,0,3795.171536
52001415,O,14,9,True,True,262.1940713571429,0.0,9,57,0,6,1062.7560709423562,1.1007211999999527,64846273825a0327b4a6ea9d77a6070490ad5ec69d4832650264ccb7deafcb10,df39b0fa3cd306b556dbca9008a6c612a5e90b24e6093c0e3a8c54ef2c276a2a,14878.584993192988,107,90,14,14,0,0,3670.716999
52001415,R,14,9,True,True,232.615381,70.00000000000014,0,42,0,6,941.6483334970268,0.7094518999999764,64846273825a0327b4a6ea9d77a6070490ad5ec69d4832650264ccb7deafcb10,f3548bd1ca6b882b3bcf95420fe8a52c11e94d5ea55d75a8a5b22a98b6bc9020,13183.076668958374,92,84,16,14,2,0,3256.615334
52001414,E11,13,9,True,True,232.75640184615384,104.99999999999989,3,0,0,6,863.3973936946015,3.1409578999998757,53b872c77d9a27ef027c351cced12bf08409ad40180cf25423b37eba9c1329c2,4277055533edf0ccb46d5672c33b09f403063a3c81333df76fdd6c7e24be8509,11224.16611802982,120,107,16,13,3,0,3025.833224
52001414,O,13,9,True,True,242.1050963076923,69.99999999999997,5,67,0,6,901.2947122798686,1.3437066000001323,53b872c77d9a27ef027c351cced12bf08409ad40180cf25423b37eba9c1329c2,92146eb651652ad0dcb6cc5abf45867f529d60a853c98d02bd729e47a4029cf0,11716.831259638291,123,118,15,13,2,0,3147.366252
52001414,R,13,9,True,True,235.99568153846153,105.00000000000011,0,66,0,6,872.2860998535125,1.3909945999998854,53b872c77d9a27ef027c351cced12bf08409ad40180cf25423b37eba9c1329c2,4feaa354928814fa98ac4e1fdfdb4fa260b14d5eda135730a84d177c43e57182,11339.719298095662,122,116,16,13,3,0,3067.94386
52001416,E11,15,9,True,True,222.185982,0.0,4,0,0,6,877.5965766161784,2.8398749000000407,2f500c3434edf2daa921bb47066f35b9e14c69aec71a9b4e85a6cf1fe5c4e097,d4589b2c3383a619fbe49752933f63e0ab660593bc8799bdaef4096c0f67ac21,13163.948649242675,106,95,15,15,0,0,3332.78973
52001416,O,15,9,True,True,219.84687966666667,35.00000000000003,7,52,0,6,855.9010650936166,0.9331767000001037,2f500c3434edf2daa921bb47066f35b9e14c69aec71a9b4e85a6cf1fe5c4e097,eff5223563ad8430755750bb5b39fd519bcefc6e3e226f1b9bbf3ec9ff9ee199,12838.51597640425,110,102,16,15,1,0,3297.703195
52001416,R,15,9,True,True,215.93333106666665,34.99999999999996,1,57,0,6,826.9999888046099,1.0669577000001027,2f500c3434edf2daa921bb47066f35b9e14c69aec71a9b4e85a6cf1fe5c4e097,9d4c34ff3cdfd78575732e3cf87f74994d8c219342f36b1c55a6f3c9b6ce3eb4,12404.999832069148,115,105,16,15,1,0,3238.999966
52001418,E11,10,6,True,True,287.96018779999997,0.0,3,0,0,6,1056.8009390040852,1.8230611999999837,9b5e84840ed2cead8f0cfe3aade3e2e132e0f98bc14eb26e013798fb2dcdb100,281b6d2a96afe222a31b3b44aeb2343e3e727e3c78b2ce06f7e3e7330c76463a,10568.009390040852,122,106,10,10,0,0,2879.601878
52001418,O,10,6,True,True,272.2901084,35.00000000000001,6,30,0,6,1012.4505418124211,0.4389616999999362,9b5e84840ed2cead8f0cfe3aade3e2e132e0f98bc14eb26e013798fb2dcdb100,10ed7eca42faecc51cb070b2b4b6bbf235b0f5ce0e895177a427621dda512136,10124.50541812421,109,100,11,10,1,0,2722.901084
52001418,R,10,6,True,True,233.94424869999997,35.00000000000001,0,25,0,6,833.2212435207424,0.35013119999985065,9b5e84840ed2cead8f0cfe3aade3e2e132e0f98bc14eb26e013798fb2dcdb100,84e612b1e8005a0bd8021c80c07121657363f194dac3d9367a3f94dbfa9bb96f,8332.212435207424,104,100,11,10,1,0,2339.442487
52001419,E11,11,4,True,True,318.51159363636367,35.00000000000002,4,0,0,6,1236.6488774214956,2.2538893999999345,0c45fb553ef20c03d39960bc194df3cbf497a1290c49fc4e26e75017c68fd601,4080bb0eb8af16c560def43e5b7327d391260a92ea0dc12d717db0553148693e,13603.13765163645,123,110,12,11,1,0,3503.62753
52001419,O,11,4,True,True,306.08024181818183,0.0,8,32,0,6,1199.0375727645178,0.4948881000000256,0c45fb553ef20c03d39960bc194df3cbf497a1290c49fc4e26e75017c68fd601,967fbcaa8cff7d38705f93a14a11d931e9c2d6ccf8405ceb7431c1cedf229353,13189.413300409695,114,104,11,11,0,0,3366.88266
52001419,R,11,4,True,True,293.27664672727275,70.00000000000006,0,34,0,6,1126.3832334376466,0.5615599000000202,0c45fb553ef20c03d39960bc194df3cbf497a1290c49fc4e26e75017c68fd601,ffed789dd3389754b23952dfad791453fec37a68651602bbb145cfd707a7c5ed,12390.215567814113,116,107,13,11,2,0,3226.043114
52001417,E11,16,8,True,True,225.593087875,104.99999999999994,5,0,0,6,894.2154393356703,3.8911560000001373,e6bd2a5a51880b325c644cf7b29e5ed512c6110809112b699be48c8418bee7c7,cb64cc0de7f3cca5f68bbd0d229b606b5df582e2ec6371037eb90f8d709f71cd,14307.447029370725,112,99,19,16,3,0,3609.489406
52001417,O,16,8,True,True,192.00683775,35.0,7,54,0,6,736.284188605784,0.8520280999998704,e6bd2a5a51880b325c644cf7b29e5ed512c6110809112b699be48c8418bee7c7,696121a48def6115758fe23a21e0b7e08887cb1973be3772c273529d4849a2c7,11780.547017692545,108,93,17,16,1,0,3072.109404
52001417,R,16,8,True,True,191.886416625,0.0,3,54,0,6,735.9945832441122,0.6674271000001681,e6bd2a5a51880b325c644cf7b29e5ed512c6110809112b699be48c8418bee7c7,c8b851bbdbd7b8b79b10aab01cd2a0d3f4e6d32ce7bf1607be0a4c81bd68ca75,11775.913331905795,108,95,16,16,0,0,3070.182666
