seed,strategy,N,k0,all_cleared,qualified_run,time_per_source_s,recovery_ray_m,supplement_count,b1plus_updates,b1plus_empty,chosen_template,movement_per_source_m,wall_s,case_sha256,action_log_sha256,movement_m,measurements,switches,clear_attempts,clear_successes,clear_failures,transport_retries,virtual_time_s
52000908,M,11,6,True,True,289.274084,139.99999999999991,3,38,0,6,1118.6431470983,0.6221820000000662,b1f1dff4c8f12a034e62f14e3a5c472f4403d688830fdaf617e06e6460601bde,6bc1936d33391911edcd90fb733020202ab6193e2bcc650c04abb7e5dea72b77,12305.0746180813,111,99,15,11,4,0,3182.014924
52000909,E11,12,9,True,True,267.1706060833333,105.00000000000006,4,0,0,6,1016.2696972167365,2.123825399999987,7871e115ee924a9f360231a5c3ccb9e72927531c1773c650b6cf741386ca8ce8,a3f48b8897018dc5e2215d30750c53b965c4e460d19310e9efb0172d56ca600a,12195.236366600839,118,108,15,12,3,0,3206.047273
52000909,J,12,9,True,True,257.637633,0.0,5,53,0,6,976.9381650796789,0.9011074999999664,7871e115ee924a9f360231a5c3ccb9e72927531c1773c650b6cf741386ca8ce8,e8c018d6e60ebb65267c77097adeebd30574f20d1ea31246471f7b5081ce600c,11723.257980956147,116,107,12,12,0,0,3091.651596
52000909,M,12,9,True,True,251.61709591666667,0.0,4,60,0,6,931.8354797510634,1.1470990000000256,7871e115ee924a9f360231a5c3ccb9e72927531c1773c650b6cf741386ca8ce8,ad638db0a33f998d55105b5ff57dc525449895dc87560d2bd72633ba750255b4,11182.025757012761,123,108,12,12,0,0,3019.405151
52000910,E11,13,7,True,True,266.17166253846153,34.99999999999994,7,0,0,6,1037.78138974765,2.761295700000005,706595e425555f517ead62fe6bb00e41d3272cdddc7302a18df6698549042399,fb485fc76acbcc6a5ea235089c6720471f2da42666fc8944eed95b187f1d8b57,13491.15806671945,117,109,14,13,1,0,3460.231613
52000910,J,13,7,True,True,255.54108123076924,34.99999999999994,7,49,0,6,984.243867529479,0.7798407999999881,706595e425555f517ead62fe6bb00e41d3272cdddc7302a18df6698549042399,165951e39d30b66f759b1af5f519d0244882f34e707c909fcfa83f09174c96dc,12795.170277883226,117,110,14,13,1,0,3322.034056
52000910,M,13,7,True,True,246.15263246153847,34.99999999999994,6,47,0,6,941.9170083919047,0.8294465999999829,706595e425555f517ead62fe6bb00e41d3272cdddc7302a18df6698549042399,b10c9908633677c4aeff226fe3839e1f731e1f8543ee8d0603bc9a0b73846170,12244.921109094761,115,108,14,13,1,0,3199.984222
52000911,E11,14,5,True,True,287.22233292857146,34.99999999999998,5,0,0,6,1190.0402360070045,2.432206400000041,70e94c65e7774ac39c75cc626a4a4062b323ed82f92ce8985ec0c56b3c20cb22,8a32c6b8f32e6f359d2c2053d618ebe14501c42512b09ca853407620732e48bb,16660.563304098065,104,96,15,14,1,0,4021.112661
52000911,J,14,5,True,True,266.93555185714285,70.00000000000006,6,50,0,6,1067.534902177145,0.7973975999999539,70e94c65e7774ac39c75cc626a4a4062b323ed82f92ce8985ec0c56b3c20cb22,022862a931118dc60ca6ccd9c70c92fc0ad781f1f3a1df90ee83f8b75f3d2ee0,14945.488630480033,113,107,16,14,2,0,3737.097726
52000911,M,14,5,True,True,251.133354,105.00000000000006,6,50,0,6,987.4524841089913,0.8612300999999434,70e94c65e7774ac39c75cc626a4a4062b323ed82f92ce8985ec0c56b3c20cb22,b17f1020542b10be55b10ace1302d566c31300b971e490ea948eb24b6eb12548,13824.334777525877,113,107,17,14,3,0,3515.866956
