seed,strategy,N,k0,activity_group,chosen_template,qualified_pair,delta_time_per_source_s,delta_total_s,baseline_clear_failures,candidate_clear_failures,movement_gain_m,hindsight_gap_m,regret_capture_ratio,delta_movement_m,delta_measurements,delta_switches,delta_clear_attempts,delta_clear_failures,delta_movement_s,delta_measurement_s,delta_switch_s,delta_clear_success_s,delta_clear_failure_s
52000216,D,12,6,10+,6,True,2.9484807499999874,35.38176900000008,0,0,-281.90884549332077,1952.7164358118062,-0.14436752839442474,281.90884549332077,-3,-6,0,0,56.381769098663426,-15.0,-6.0,0.0,0.0
52000217,A,13,5,10+,6,True,-17.21103276923077,-223.743426,1,0,1308.7171325480376,2168.660912082494,0.6034678474890385,-1308.7171325480376,7,6,-1,-1,-261.74342650960716,35.0,6.0,0.0,-3.0
52000217,C,13,5,10+,6,True,9.753435076923097,126.79465600000003,1,0,-393.9732790661128,2168.660912082494,-0.18166661135040846,393.9732790661128,8,11,-1,-1,78.79465581322302,40.0,11.0,0.0,-3.0
52000217,D,13,5,10+,6,True,22.822424538461576,296.69151899999997,1,0,-1278.4575952439645,2168.660912082494,-0.589514749918328,1278.4575952439645,7,9,-1,-1,255.6915190487939,35.0,9.0,0.0,-3.0
52000218,A,14,7,10+,6,True,-11.437880857142858,-160.13033200000018,3,0,800.6516593647029,1479.0814856365068,0.5413168017718449,-800.6516593647029,1,4,-3,-3,-160.1303318729406,5.0,4.0,0.0,-9.0
52000218,C,14,7,10+,6,True,19.885886714285732,278.40241400000014,3,0,-1392.012069348326,1479.0814856365068,-0.9411327792730017,1392.012069348326,0,9,-3,-3,278.40241386966454,0.0,9.0,0.0,-9.0
52000218,D,14,7,10+,6,True,13.233847428571465,185.27386400000023,3,0,-911.3693184230997,1479.0814856365068,-0.6161724876374216,911.3693184230997,2,2,-3,-3,182.27386368462248,10.0,2.0,0.0,-9.0
52000219,A,15,7,10+,6,True,-13.42748480000003,-201.41227200000003,0,0,1472.0613613346559,3406.208741418539,0.4321700380351927,-1472.0613613346559,16,13,0,0,-294.4122722669308,80.0,13.0,0.0,0.0
52000219,C,15,7,10+,6,True,3.851316066666641,57.76974100000007,0,0,-208.84870164912354,3406.208741418539,-0.06131412297478488,208.84870164912354,3,1,0,0,41.76974032982389,15.0,1.0,0.0,0.0
52000219,D,15,7,10+,6,True,15.865235866666637,237.97853799999984,0,0,-819.8926879396276,3406.208741418539,-0.24070535606639826,819.8926879396276,12,14,0,0,163.9785375879237,60.0,14.0,0.0,0.0
