seed,strategy,N,k0,activity_group,chosen_template,qualified_pair,delta_time_per_source_s,delta_total_s,baseline_clear_failures,candidate_clear_failures,movement_gain_m,hindsight_gap_m,regret_capture_ratio,delta_movement_m,delta_measurements,delta_switches,delta_clear_attempts,delta_clear_failures,delta_movement_s,delta_measurement_s,delta_switch_s,delta_clear_success_s,delta_clear_failure_s
52001531,O,11,3,10+,6,True,-27.167726727272736,-298.84499400000004,0,0,1569.224972797445,2025.7586148506234,0.774635714884104,-1569.224972797445,2,5,0,0,-313.84499455948844,10.0,5.0,0.0,0.0
52001531,R,11,3,10+,6,True,-37.032736636363666,-407.360103,0,2,2061.8005181110566,2025.7586148506234,1.017791805497562,-2061.8005181110566,-1,4,2,2,-412.36010362220986,-5.0,4.0,0.0,6.0
52001532,O,12,9,10+,6,True,-16.07933883333331,-192.95206599999983,1,0,774.7603276438185,2223.8684302613656,0.3483840667465939,-774.7603276438185,-5,-10,-1,-1,-154.95206552876516,-25.0,-10.0,0.0,-3.0
52001532,R,12,9,10+,6,True,-27.689644250000015,-332.2757310000002,1,2,1601.3786543409133,2223.8684302613656,0.7200869586303302,-1601.3786543409133,-3,0,1,1,-320.2757308681844,-15.0,0.0,0.0,3.0
52001533,O,13,8,10+,6,True,-61.01295669230771,-793.1684370000003,2,1,4135.842186813148,4151.348852027542,0.9962646682398613,-4135.842186813148,5,12,-1,-1,-827.1684373626308,25.0,12.0,0.0,-3.0
52001533,R,13,8,10+,6,True,-66.44186446153847,-863.7442380000002,2,1,4488.721191695531,4151.348852027542,1.08126812554026,-4488.721191695531,5,12,-1,-1,-897.7442383391071,25.0,12.0,0.0,-3.0
52001534,O,14,9,10+,6,True,-11.750167285714326,-164.50234200000023,1,1,567.5117095951391,1684.1534405453258,0.3369714991119692,-567.5117095951391,-8,-11,0,0,-113.50234191902746,-40.0,-11.0,0.0,0.0
52001534,R,14,9,10+,6,True,-17.356338000000022,-242.98873200000025,1,2,1074.9436631583867,1684.1534405453258,0.6382694339360919,-1074.9436631583867,-5,-6,1,1,-214.98873263167616,-25.0,-6.0,0.0,3.0
52001535,O,15,7,10+,6,True,-10.36008933333332,-155.4013399999999,1,3,1037.0067013413554,2606.5436956009835,0.3978474264948993,-1037.0067013413554,7,11,2,2,-207.40134026827081,35.0,11.0,0.0,6.0
52001535,R,15,7,10+,6,True,-22.333543933333317,-335.00315899999987,1,2,1685.0157947691914,2606.5436956009835,0.6464559936643157,-1685.0157947691914,-1,4,1,1,-337.00315895383847,-5.0,4.0,0.0,3.0
52001537,O,10,5,10+,6,True,-8.361424399999976,-83.61424399999987,1,1,78.0712178574413,1678.4646954088366,0.04651347035835322,-78.0712178574413,-12,-8,0,0,-15.61424357148826,-60.0,-8.0,0.0,0.0
52001537,R,10,5,10+,6,True,-23.660953800000016,-236.60953800000016,1,0,808.0476899634868,1678.4646954088366,0.48142072465019253,-808.0476899634868,-13,-7,-1,-1,-161.60953799269737,-65.0,-7.0,0.0,-3.0
